id;cod_sucursal;num_apolce;cod_cobertura;dat_inicio_vigencia_apolice;dat_fim_vigencia_apolice;dat_inicio_vigencia_documento;dat_fim_vigencia_documento;num_cep;complemento_cep;cod_tipo_seguro;des_tipo_seguro;cod_congenere;cod_modalidade;des_modalidade;cod_grau_risco;des_grau_risco;flg_condominio_horizontal;vlr_maximo_lmi;vlr_score_serasa;qtdsin;ind_vert1;uf;ibgregmac;ibgregmso;ibgregmic;rndpcap_str;indvert_str;densidemo_mun;qtdemp_mun;indvlr;tmpapl;exp;lmiexp;apltratada;cobdes;FAIXA_SCORE_SERASA;BASAL;PARSEV;par_tpseg;par_mdl;par_restip;par_regmso;par_regmic;par_regmac;par_indvert_str;par_uf;par_renda_alta;par_no_arvore;par_chorizontal;par_coef_X_qtdemp_mun;par_ind_vert1;par_ultimo_ano_modelagem;premio_estimado;lmi_exc;premio_exc;premio_estimado_reset;premio_seguranca
326;51;168;2;8;8;7;10;1552;1;1;0;-1;1;0;2.0;0;-3;5000.0;846;;0.5197;9;3;3810;381007;2051.77;0.2825;7782.7236;565893;;730;0.17260274;863.0136986;51168;0;4;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
332;51;179;2;10;10;10;12;4152;40;1;0;-1;1;0;1.0;1;2;10000.0;934;;0.0998;9;3;3810;381007;1630.42;0.2825;7782.7236;565893;;730;0.173972603;1739.726027;51179;0;8;6.8481;-2.985128602;0.0;0.0;1.0144;0.0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;60.67443616;0
340;51;195;2;14;14;15;54;7096;110;4;1;-1;1;0;1.0;1;2;5000.0;770;;0.029;9;3;3810;381002;1462.12;0.1184;4127.7037;30902;;730;0.176712329;883.5616438;51195;0;3;6.8481;-3.675124402;0.0;0.0;1.0144;0.0;0;0;0;0;0;-0.4468;0;-0.017750109;0;0;0;0;0;41.3811511;0
345;51;196;2;14;14;15;15;29060;700;1;0;-1;1;0;2.0;0;-3;5000.0;807;;0.902;2;3;3201;320104;2366.18;0.434;3956.2247;18658;;730;0.176712329;883.5616438;51196;0;3;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.6866;0;-0.010717155;0;0;0;0;0;11.88953312;0
349;51;197;2;14;14;15;68;29102;10;1;0;-1;1;0;2.0;0;-3;5000.0;877;;0.8005;2;3;3201;320104;519.28;0.3099;2128.3821;14063;;730;0.176712329;883.5616438;51197;0;5;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.6866;0;-0.008077787;0;0;0;0;0;11.92095542;0
358;51;204;2;17;17;18;18;4717;0;1;0;-1;1;0;2.0;0;-3;5000.0;-1;;0.5333;9;3;3810;381007;3811.81;0.2825;7782.7236;565893;;730;0.178082192;890.4109589;51204;0;0;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
363;99;212;2;23;23;24;27;2313;1;2;2;-1;1;0;1.0;1;1;4500.0;923;;0.0089;9;3;3810;381007;1099.31;0.2825;7782.7236;565893;;1096;0.333941606;1502.737226;99212;0;7;6.8481;-3.793143662;-0.2372;0.0;1.0144;0.0;0;0;0;0;0;-0.4468;0;-0.325048939;0;0;0;0;0;21.33411424;0
368;51;216;2;17;17;18;18;11075;400;1;0;-1;1;0;2.0;0;-3;5000.0;882;;0.8317;9;3;3810;381006;1160.36;0.6309;1543.4852;22570;;730;0.178082192;890.4109589;51216;0;5;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.6866;0;-0.012964208;0;0;0;0;0;11.8628467;0
373;51;222;2;25;25;26;29;1311;200;1;0;-1;1;0;2.0;0;-3;5000.0;678;;0.9563;9;3;3810;381007;5922.13;0.2825;7782.7236;565893;;730;0.180821918;904.109589;51222;0;2;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
378;51;223;2;28;28;28;64;12093;630;4;1;-1;1;0;1.0;1;1;5000.0;248;;-3.0;9;3;3815;381506;460.52;0.0798;477.2442;8740;;730;0.182191781;910.9589041;51223;0;1;6.8481;-3.675124402;0.0;0.0;1.0144;0.5512;0;0;0;0;0;-0.2698;0;-0.005020256;0;0;0;0;0;86.81290993;0
383;51;225;2;28;28;28;64;2910;0;4;1;-1;1;0;2.0;0;-3;6000.0;956;;0.0733;9;3;3810;381007;1164.71;0.2825;7782.7236;565893;;730;0.182191781;1093.150685;51225;0;9;6.8481;-3.479506648;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;10.30824864;0
386;51;226;2;28;28;28;31;12221;150;1;0;-1;1;0;2.0;0;-3;5000.0;240;;0.0968;9;3;3815;381506;844.64;0.1759;617.8879;21957;;730;0.182191781;910.9589041;51226;0;1;6.8481;-3.675124402;0.0;0.0;0.0;0.5512;0;0;0;0;0;-0.2698;0;-0.012612101;0;0;0;0;0;31.24200482;0
391;51;227;2;28;28;28;31;22770;480;1;0;-1;1;0;1.0;1;1;5000.0;861;;0.0696;5;3;3301;330101;2373.04;0.3762;5104.9533;192065;;730;0.182191781;910.9589041;51227;0;4;6.8481;-3.675124402;0.0;0.0;1.0144;-0.7255;0;0;0;0;0;-0.4468;0;-0.110322136;0;0;0;0;0;18.26074114;0
397;51;230;2;28;28;28;31;20271;90;1;0;-1;1;0;2.0;0;-3;5000.0;932;;0.9104;5;3;3301;330101;2584.19;0.3762;5104.9533;192065;;730;0.182191781;910.9589041;51230;0;8;6.8481;-3.675124402;0.0;0.0;0.0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
402;51;235;2;32;34;32;38;1141;0;1;0;-1;1;0;2.0;0;-3;5000.0;854;;0.0116;9;3;3810;381007;1205.24;0.2825;7782.7236;565893;;1096;0.333941606;1669.708029;51235;0;4;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
407;51;237;2;32;33;32;37;5036;110;1;0;-1;1;0;2.0;0;-3;5000.0;-1;;0.5083;9;3;3810;381007;1622.88;0.2825;7782.7236;565893;;730;0.184931507;924.6575342;51237;0;0;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
412;51;240;2;32;33;32;37;4202;21;1;0;-1;1;0;2.0;0;-3;5000.0;851;;0.5965;9;3;3810;381007;1979.03;0.2825;7782.7236;565893;;730;0.184931507;924.6575342;51240;0;4;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
417;51;249;2;32;33;32;37;90850;130;1;0;-1;1;0;2.0;0;-3;3000.0;-1;;0.6479;6;4;4303;430304;2528.87;0.4667;2968.1153;84121;;730;0.184931507;554.7945205;51249;0;0;6.8481;-4.28377517;0.0;0.0;0.0;0.5512;0;0;0;0;0;-0.6866;0;-0.048319102;0;0;0;0;0;10.81144967;0
422;51;267;2;61;66;61;73;22451;70;1;0;-1;1;0;2.0;0;-3;10000.0;-1;;0.9741;5;3;3301;330101;5038.84;0.3762;5104.9533;192065;;730;0.206849315;2068.493151;51267;0;0;6.8481;-2.985128602;0.0;0.0;0.0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;10.14062123;0
427;51;278;2;15;15;16;16;3113;10;1;0;-1;1;0;2.0;0;-3;15000.0;-1;;0.4365;9;3;3810;381007;2808.86;0.2825;7782.7236;565893;;730;0.219178082;3287.671233;51278;0;0;6.8481;-2.64323434;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
432;51;280;2;18;18;19;21;9661;30;1;0;-1;1;0;1.0;1;2;5000.0;-1;;0.5153;9;3;3810;381007;1168.03;0.2394;1993.3407;27397;;730;0.220547945;1102.739726;51280;0;0;6.8481;-3.675124402;0.0;0.0;1.0144;0.0;0;0;0;0;0;-0.4468;0;-0.015736837;0;0;0;0;0;41.46454653;0
435;51;287;2;18;18;19;19;22750;8;1;0;-1;1;0;2.0;0;-3;5000.0;-1;;0.6537;5;3;3301;330101;1134.69;0.3762;5104.9533;192065;;730;0.220547945;1102.739726;51287;0;0;6.8481;-3.675124402;0.0;0.0;0.0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
442;51;293;2;21;21;22;24;11320;180;1;0;-1;1;0;2.0;0;-3;10000.0;504;0.0;0.9656;9;3;3810;381006;2696.49;0.2162;2372.5806;6134;0.0;1096;0.333941606;3339.416058;51293;0;2;6.8481;-2.985128602;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.6866;0;-0.00352337;0;0;0;0;0;23.87538539;0
447;51;298;2;18;18;19;19;17047;202;1;0;-1;1;0;2.0;0;-3;5000.0;450;;-3.0;9;3;3504;350402;-3.0;0.1216;539.9319;14111;;730;0.220547945;1102.739726;51298;0;1;6.8481;-3.675124402;0.0;0.0;0.0;0.8598;0;0;0;0;0;-0.2698;0;-0.008105358;0;0;0;0;0;42.72867498;0
455;51;303;2;26;26;27;3;30510;70;1;0;-1;1;0;2.0;0;-3;10000.0;812;;0.1798;3;3;3104;310401;1152.71;0.3297;7505.6011;108931;;730;0.223287671;2232.876712;51303;0;3;6.8481;-2.985128602;0.0;0.0;0.0;0.2969;0;0;0;0;0;-0.6866;0;-0.062569966;0;0;0;0;0;30.2864807;0
459;51;304;2;29;29;29;32;13087;570;1;0;-1;1;0;2.0;0;-3;5000.0;-1;;0.3695;9;3;3505;350502;2644.5;0.2441;1447.6141;49753;;730;0.224657534;1123.287671;51304;0;0;6.8481;-3.675124402;0.0;0.0;0.0;0.8598;0;0;0;0;0;-0.2698;0;-0.028578123;0;0;0;0;0;41.86279459;0
465;51;313;2;31;31;31;34;5525;80;1;0;-1;1;0;2.0;0;-3;5000.0;-1;;0.1247;9;3;3810;381007;735.67;0.2825;7782.7236;565893;;730;0.226027397;1130.136986;51313;0;0;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;8.476746081;0
470;51;315;2;31;32;31;35;3155;0;1;0;-1;1;0;2.0;0;-3;15000.0;639;;0.3483;9;3;3810;381007;916.69;0.2825;7782.7236;565893;;1096;0.333941606;5009.124088;51315;0;2;6.8481;-2.64323434;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
476;51;316;2;31;31;31;36;3134;2;1;0;-1;1;0;2.0;0;-3;15000.0;-1;;0.5566;9;3;3810;381007;1721.93;0.2825;7782.7236;565893;;730;0.226027397;3390.410959;51316;0;0;6.8481;-2.64323434;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
481;51;317;2;31;31;31;34;4249;20;1;0;-1;1;0;2.0;0;-3;15000.0;894;;0.0363;9;3;3810;381007;706.63;0.2825;7782.7236;565893;;730;0.226027397;3390.410959;51317;0;5;6.8481;-2.64323434;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.7106;0;-0.325048939;0;0;0;0;0;23.78884374;0
486;51;319;2;33;35;33;39;60810;50;1;0;-1;1;0;2.0;0;-3;5000.0;407;;0.6852;0;2;2303;230301;3987.86;0.1776;8195.972;60799;;730;0.22739726;1136.986301;51319;0;1;6.8481;-3.675124402;0.0;0.0;0.0;0.0;0;0;0;0;0;-0.6866;0;-0.034922946;0;0;0;0;0;11.6051928;0
491;51;321;2;37;40;37;44;22210;30;1;0;-1;1;0;2.0;0;-3;5000.0;858;;0.9237;5;3;3301;330101;4922.96;0.3762;5104.9533;192065;;1096;0.333941606;1669.708029;51321;0;4;6.8481;-3.675124402;0.0;0.0;0.0;-0.7255;0;0;0;0;0;-0.7106;0;-0.110322136;0;0;0;0;0;5.086314302;0
